0.72,2.9584,7.03627
0.725,2.97562,1.9757
0.73,2.9929,0.846897
0.735,3.01023,3.65868
0.74,3.0276,3.64825
0.745,3.04502,-1.20507
0.75,3.0625,2.75382
0.755,3.08003,5.47961
0.76,3.0976,6.23841
0.765,3.11523,2.32461
0.77,3.1329,5.24543
0.775,3.15063,4.77898
0.78,3.1684,3.66239
0.785,3.18623,3.99386
0.79,3.2041,3.22053
0.795,3.22203,2.78298
0.8,3.24,0.30007
0.805,3.25802,3.71346
0.81,3.2761,6.16726
0.815,3.29422,5.04646
0.82,3.3124,1.656
0.825,3.33062,0.489429
0.83,3.3489,2.0515
0.835,3.36722,2.74561
0.84,3.3856,2.39351
0.845,3.40402,1.74355
0.85,3.4225,7.91579
0.855,3.44102,-1.54843
0.86,3.4596,3.96781
0.865,3.47823,2.94564
0.87,3.4969,-0.117008
0.875,3.51562,5.18052
0.88,3.5344,3.51281
0.885,3.55323,2.57152
0.89,3.5721,4.08384
0.895,3.59103,6.96282
0.9,3.61,3.2401
0.905,3.62902,3.18108
0.91,3.6481,1.75178
0.915,3.66723,4.24578
0.92,3.6864,2.69623
0.925,3.70563,0.552003
0.93,3.7249,4.21444
0.935,3.74423,4.49166
0.94,3.7636,7.72721
0.945,3.78302,2.62992
0.95,3.8025,4.26758
0.955,3.82203,0.946504
0.96,3.8416,3.31348
0.965,3.86123,1.34807
0.97,3.8809,5.66784
0.975,3.90062,4.89674
0.98,3.9204,2.41093
0.985,3.94022,5.56807
0.99,3.9601,5.47288
0.995,3.98002,5.61336
1,4,3.76147
1.005,4.02002,4.11349
1.01,4.0401,5.33645
1.015,4.06022,1.69611
1.02,4.0804,1.46963
1.025,4.10062,2.84053
1.03,4.1209,3.49922
1.035,4.14122,3.53082
1.04,4.1616,4.96943
1.045,4.18202,4.47338
1.05,4.2025,3.90258
1.055,4.22302,4.29834
1.06,4.2436,4.04166
1.065,4.26422,4.36462
1.07,4.2849,2.79446
1.075,4.30563,4.37138
1.08,4.3264,2.88429
1.085,4.34722,5.4148
1.09,4.3681,3.82667
1.095,4.38903,2.76267
1.1,4.41,6.01188
1.105,4.43102,0.826246
1.11,4.4521,6.04991
1.115,4.47323,6.53852
1.12,4.4944,4.13018
1.125,4.51562,5.66506
1.13,4.5369,1.38166
1.135,4.55823,4.01208
1.14,4.5796,1.22489
1.145,4.60102,3.34965
1.15,4.6225,4.91135
1.155,4.64403,1.6584
1.16,4.6656,5.50145
1.165,4.68722,6.1239
1.17,4.7089,3.17446
1.175,4.73062,0.262031
1.18,4.7524,2.67061
1.185,4.77423,5.86897
1.19,4.7961,1.52749
1.195,4.81803,7.08988
1.2,4.84,7.3752
1.205,4.86203,4.93526
1.21,4.8841,7.1273
1.215,4.90623,2.00243
1.22,4.9284,1.89121
1.225,4.95063,5.1604
1.23,4.9729,5.49171
1.235,4.99523,3.96241
1.24,5.0176,3.57892
1.245,5.04002,2.22234
1.25,5.0625,4.7057
1.255,5.08502,1.95716
1.26,5.1076,5.27332
1.265,5.13022,4.28275
1.27,5.1529,6.01351
1.275,5.17563,1.16048
1.28,5.1984,6.053
1.285,5.22122,5.04475
1.29,5.2441,6.42805
1.295,5.26702,5.64948
1.3,5.29,5.88323
1.305,5.31302,7.88298
1.31,5.3361,3.91816
1.315,5.35922,4.80961
1.32,5.3824,7.78087
1.325,5.40562,7.51483
1.33,5.4289,4.3361
1.335,5.45223,3.26832
1.34,5.4756,4.71886
1.345,5.49902,4.52222
1.35,5.5225,4.75637
1.355,5.54603,5.68515
1.36,5.5696,5.32767
1.365,5.59323,5.74339
1.37,5.6169,5.36853
1.375,5.64062,7.16008
1.38,5.6644,6.37494
1.385,5.68823,8.00401
1.39,5.7121,3.22387
1.395,5.73602,5.87813
1.4,5.76,7.86278
1.405,5.78402,10.7594
1.41,5.8081,6.95904
1.415,5.83223,9.77721
1.42,5.8564,7.43042
1.425,5.88063,9.57399
1.43,5.9049,6.13162
1.435,5.92923,0.0798761
1.44,5.9536,6.00133
1.445,5.97803,4.96487
1.45,6.0025,10.3003
1.455,6.02703,8.03181
1.46,6.0516,5.89914
1.465,6.07623,9.19018
1.47,6.1009,5.84408
1.475,6.12563,9.97287
1.48,6.1504,4.11637
1.485,6.17523,8.09175
1.49,6.2001,6.69511
1.495,6.22503,2.65489
1.5,6.25,7.29647
1.505,6.27502,3.43439
1.51,6.3001,6.934
1.515,6.32522,5.89726
1.52,6.3504,7.41968
1.525,6.37562,6.74726
1.53,6.4009,7.14724
1.535,6.42622,5.03636
1.54,6.4516,8.89252
1.545,6.47702,5.00441
1.55,6.5025,8.08817
1.555,6.52802,2.86103
1.56,6.5536,9.36464
1.565,6.57922,6.504
1.57,6.6049,6.17257
1.575,6.63063,6.21102
1.58,6.6564,4.24583
1.585,6.68222,2.88869
1.59,6.7081,5.6914
1.595,6.73402,7.08373
1.6,6.76,3.19243
1.605,6.78603,7.14173
1.61,6.8121,9.35237
1.615,6.83822,7.54568
1.62,6.8644,7.10344
1.625,6.89062,8.20722
1.63,6.9169,6.58204
1.635,6.94322,7.35394
1.64,6.9696,6.24975
1.645,6.99602,7.36497
1.65,7.0225,10.5412
1.655,7.04903,5.37313
1.66,7.0756,8.21641
1.665,7.10223,8.42807
1.67,7.1289,7.0633
1.675,7.15563,9.07821
1.68,7.1824,10.183
1.685,7.20922,5.24942
1.69,7.2361,7.15026
1.695,7.26303,5.63841
1.7,7.29,5.14346
1.705,7.31703,10.1437
1.71,7.3441,7.18664
1.715,7.37123,-0.0393919
1.72,7.3984,7.06536
1.725,7.42563,5.90348
1.73,7.4529,8.1149
1.735,7.48023,4.82368
1.74,7.5076,3.90005
1.745,7.53503,9.8801
1.75,7.5625,5.40648
1.755,7.59002,8.20472
1.76,7.6176,6.71965
1.765,7.64522,9.92688
1.77,7.6729,12.0463
1.775,7.70062,7.09695
1.78,7.7284,6.62505
1.785,7.75622,10.0744
1.79,7.7841,5.99464
1.795,7.81203,6.97705
1.8,7.84,5.36062
1.805,7.86802,10.1006
1.81,7.8961,9.36955
1.815,7.92422,8.28223
1.82,7.9524,4.49933
1.825,7.98062,8.22264
1.83,8.0089,8.86751
1.835,8.03722,10.1653
1.84,8.0656,5.66275
1.845,8.09403,7.80108
1.85,8.1225,10.3006
1.855,8.15103,9.37696
1.86,8.1796,6.19167
1.865,8.20823,5.86616
1.87,8.2369,6.35981
1.875,8.26562,9.80001
1.88,8.2944,6.98006
1.885,8.32323,7.93264
1.89,8.3521,4.51659
1.895,8.38103,11.6587
1.9,8.41,6.52845
1.905,8.43903,5.70591
1.91,8.4681,6.51073
1.915,8.49723,13.2352
1.92,8.5264,10.5857
1.925,8.55563,9.09807
1.93,8.5849,8.79597
1.935,8.61423,5.82106
1.94,8.6436,10.2049
1.945,8.67303,9.69109
1.95,8.7025,11.1557
1.955,8.73203,11.4744
1.96,8.7616,4.79497
1.965,8.79123,9.57471
1.97,8.8209,5.41406
1.975,8.85063,7.97151
1.98,8.8804,9.75239
1.985,8.91023,4.85851
1.99,8.9401,6.01497
1.995,8.97002,10.0882
2,9,9.93226
2.005,9.03002,8.18704
2.01,9.0601,12.0756
2.015,9.09023,11.2553
2.02,9.1204,8.11482
2.025,9.15062,13.0458
2.03,9.1809,8.22633
2.035,9.21123,9.5614
2.04,9.2416,7.60734
2.045,9.27202,8.15834
2.05,9.3025,9.71788
2.055,9.33303,11.0855
2.06,9.3636,10.6595
2.065,9.39422,12.9625
2.07,9.4249,6.66943
2.075,9.45563,8.84764
2.08,9.4864,7.64699
2.085,9.51722,7.88027
2.09,9.5481,10.6711
2.095,9.57903,9.52293
2.1,9.61,10.9491
2.105,9.64102,8.30137
2.11,9.6721,9.83966
2.115,9.70323,10.7535
2.12,9.7344,9.74532
2.125,9.76562,7.58021
2.13,9.7969,7.71808
2.135,9.82822,9.85578
2.14,9.8596,7.74632
2.145,9.89102,13.0417
2.15,9.9225,11.862
2.155,9.95402,10.7777
2.16,9.9856,9.42365
2.165,10.0172,8.42296
2.17,10.0489,11.2577
2.175,10.0806,13.3531
2.18,10.1124,9.50264
2.185,10.1442,9.51243
2.19,10.1761,11.6737
2.195,10.208,10.872
2.2,10.24,12.8151
2.205,10.272,8.23203
2.21,10.3041,8.95814
2.215,10.3362,12.1408
2.22,10.3684,9.01523
2.225,10.4006,11.4099
2.23,10.4329,9.71931
2.235,10.4652,13.4159
2.24,10.4976,10.2099
2.245,10.53,11.0585
2.25,10.5625,9.31216
2.255,10.595,11.8746
2.26,10.6276,11.945
2.265,10.6602,10.2932
2.27,10.6929,7.59568
2.275,10.7256,13.2386
2.28,10.7584,11.9209
2.285,10.7912,9.58494
2.29,10.8241,8.46988
2.295,10.857,13.9529
2.3,10.89,12.1252
2.305,10.923,10.4201
2.31,10.9561,13.2464
2.315,10.9892,10.2532
2.32,11.0224,12.8658
2.325,11.0556,7.26213
2.33,11.0889,11.7845
2.335,11.1222,11.8767
2.34,11.1556,7.27471
2.345,11.189,9.52636
2.35,11.2225,11.5712
2.355,11.256,11.8536
2.36,11.2896,12.3697
2.365,11.3232,13.9877
2.37,11.3569,9.83495
2.375,11.3906,10.6364
2.38,11.4244,10.8914
2.385,11.4582,14.7079
2.39,11.4921,12.9994
2.395,11.526,9.35192
2.4,11.56,10.7795
2.405,11.594,10.5663
2.41,11.6281,10.4595
2.415,11.6622,11.922
2.42,11.6964,12.6937
2.425,11.7306,8.82021
2.43,11.7649,11.1865
2.435,11.7992,8.78199
2.44,11.8336,11.8808
2.445,11.868,13.3819
2.45,11.9025,12.5251
2.455,11.937,13.9817
2.46,11.9716,14.9538
2.465,12.0062,14.5674
2.47,12.0409,10.0121
2.475,12.0756,12.3983
2.48,12.1104,12.3727
2.485,12.1452,9.91449
2.49,12.1801,11.5844
2.495,12.215,13.891
2.5,12.25,13.2992
2.505,12.285,11.7749
2.51,12.3201,16.0158
2.515,12.3552,11.378
2.52,12.3904,7.61257
2.525,12.4256,10.8827
2.53,12.4609,15.5093
2.535,12.4962,6.81519
2.54,12.5316,10.9193
2.545,12.567,15.9283
2.55,12.6025,11.3246
2.555,12.638,9.48941
2.56,12.6736,14.3386
2.565,12.7092,15.4934
2.57,12.7449,8.72328
2.575,12.7806,12.6079
2.58,12.8164,12.1893
2.585,12.8522,10.8449
2.59,12.8881,10.635
2.595,12.924,11.7996
2.6,12.96,10.1434
2.605,12.996,13.4003
2.61,13.0321,17.9309
2.615,13.0682,13.6922
2.62,13.1044,12.2513
2.625,13.1406,13.8612
2.63,13.1769,18.3969
2.635,13.2132,14.9466
2.64,13.2496,15.0358
2.645,13.286,14.2123
2.65,13.3225,15.7065
2.655,13.359,11.7188
2.66,13.3956,15.8203
2.665,13.4322,9.18135
2.67,13.4689,16.4679
2.675,13.5056,16.5198
2.68,13.5424,13.3271
2.685,13.5792,12.946
2.69,13.6161,13.0495
2.695,13.653,11.2083
2.7,13.69,12.0924
2.705,13.727,16.4664
2.71,13.7641,13.4429
2.715,13.8012,12.1787
2.72,13.8384,15.2058
2.725,13.8756,10.1413
2.73,13.9129,12.4981
2.735,13.9502,14.0527
2.74,13.9876,14.2349
2.745,14.025,12.0778
2.75,14.0625,16.4293
2.755,14.1,14.437
2.76,14.1376,13.1448
2.765,14.1752,12.6143
2.77,14.2129,12.9189
2.775,14.2506,14.5406
2.78,14.2884,14.2269
2.785,14.3262,14.4532
2.79,14.3641,11.6614
2.795,14.402,13.7816
2.8,14.44,15.966
2.805,14.478,16.7679
2.81,14.5161,12.6723
2.815,14.5542,15.574
2.82,14.5924,15.6403
2.825,14.6306,12.6264
2.83,14.6689,8.97521
2.835,14.7072,17.7206
2.84,14.7456,14.5072
2.845,14.784,13.0186
2.85,14.8225,16.4633
2.855,14.861,15.5135
2.86,14.8996,15.1986
2.865,14.9382,13.0264
2.87,14.9769,15.2206
2.875,15.0156,17.0023
2.88,15.0544,16.5242
2.885,15.0932,15.0496
2.89,15.1321,18.3267
2.895,15.171,15.7877
2.9,15.21,14.3865
2.905,15.249,12.9932
2.91,15.2881,14.6943
2.915,15.3272,16.2559
2.92,15.3664,16.3636
2.925,15.4056,17.0298
2.93,15.4449,13.6592
2.935,15.4842,15.5992
2.94,15.5236,14.1325
2.945,15.563,17.6056
2.95,15.6025,17.0347
2.955,15.642,18.1708
2.96,15.6816,15.373
2.965,15.7212,13.3394
2.97,15.7609,15.1385
2.975,15.8006,13.4903
2.98,15.8404,13.4611
2.985,15.8802,13.1619
2.99,15.9201,18.1307
2.995,15.96,13.179
3,16,12.6473
3.005,16.04,15.9197
3.01,16.0801,14.3897
3.015,16.1202,14.5059
3.02,16.1604,18.478
3.025,16.2006,16.5251
3.03,16.2409,18.0467
3.035,16.2812,16.54
3.04,16.3216,19.0738
3.045,16.362,14.9613
3.05,16.4025,17.7379
3.055,16.443,18.9534
3.06,16.4836,16.1215
3.065,16.5242,17.2716
3.07,16.5649,17.7349
3.075,16.6056,15.2364
3.08,16.6464,16.4605
3.085,16.6872,15.9894
3.09,16.7281,17.528
3.095,16.769,14.2371
3.1,16.81,19.7957
3.105,16.851,17.3844
3.11,16.8921,18.1872
3.115,16.9332,17.6369
3.12,16.9744,16.9742
3.125,17.0156,17.4301
3.13,17.0569,18.7207
3.135,17.0982,19.2771
3.14,17.1396,16.0636
3.145,17.181,15.5521
3.15,17.2225,16.8332
3.155,17.264,18.8527
3.16,17.3056,17.5242
3.165,17.3472,19.1661
3.17,17.3889,15.6445
3.175,17.4306,15.8666
3.18,17.4724,16.3309
3.185,17.5142,13.5314
3.19,17.5561,19.5847
3.195,17.598,18.66
3.2,17.64,20.9251
3.205,17.682,18.2395
3.21,17.7241,16.6753
3.215,17.7662,20.6758
3.22,17.8084,19.8322
3.225,17.8506,20.3905
3.23,17.8929,15.9887
3.235,17.9352,15.7906
3.24,17.9776,17.8376
3.245,18.02,18.7572
3.25,18.0625,18.954
3.255,18.105,20.6922
3.26,18.1476,15.2285
3.265,18.1902,15.069
3.27,18.2329,21.8277
3.275,18.2756,19.3432
3.28,18.3184,15.027
3.285,18.3612,19.2955
3.29,18.4041,19.2043
3.295,18.447,17.5687
3.3,18.49,19.5573
3.305,18.533,16.3118
3.31,18.5761,18.2001
3.315,18.6192,17.2924
3.32,18.6624,15.6534
3.325,18.7056,18.6341
3.33,18.7489,20.3263
3.335,18.7922,18.2014
3.34,18.8356,19.5046
3.345,18.879,18.7946
3.35,18.9225,16.7276
3.355,18.966,19.4375
3.36,19.0096,17.3099
3.365,19.0532,19.0526
3.37,19.0969,18.2428
3.375,19.1406,16.9125
3.38,19.1844,18.1814
3.385,19.2282,17.9071
3.39,19.2721,17.9308
3.395,19.316,20.8828
3.4,19.36,21.1251
3.405,19.404,25.1543
3.41,19.4481,17.3425
3.415,19.4922,15.9394
3.42,19.5364,19.806
3.425,19.5806,21.2137
3.43,19.6249,22.1478
3.435,19.6692,18.85
3.44,19.7136,18.6706
3.445,19.758,21.5364
3.45,19.8025,20.2902
3.455,19.847,18.7259
3.46,19.8916,18.894
3.465,19.9362,19.058
3.47,19.9809,20.618
3.475,20.0256,19.5072
3.48,20.0704,19.6579
3.485,20.1152,19.4479
3.49,20.1601,22.3685
3.495,20.205,20.3075
3.5,20.25,20.5908
3.505,20.295,20.3627
3.51,20.3401,21.4242
3.515,20.3852,22.2623
3.52,20.4304,17.7811
3.525,20.4756,23.757
3.53,20.5209,19.0842
3.535,20.5662,15.4018
3.54,20.6116,19.4358
3.545,20.657,22.454
3.55,20.7025,15.5286
3.555,20.748,18.8703
3.56,20.7936,24.933
3.565,20.8392,19.8973
3.57,20.8849,24.6867
3.575,20.9306,22.3438
3.58,20.9764,18.3783
3.585,21.0222,22.8202
3.59,21.0681,19.6789
3.595,21.114,19.5049
3.6,21.16,20.7763
3.605,21.206,24.6146
3.61,21.2521,20.9795
3.615,21.2982,21.7607
3.62,21.3444,20.7856
3.625,21.3906,25.3316
3.63,21.4369,23.9666
3.635,21.4832,21.5315
3.64,21.5296,24.2893
3.645,21.576,20.5204
3.65,21.6225,25.8588
3.655,21.669,20.2544
3.66,21.7156,19.9635
3.665,21.7622,23.623
3.67,21.8089,22.8481
3.675,21.8556,20.7012
3.68,21.9024,24.1321
3.685,21.9492,21.1161
3.69,21.9961,23.0124
3.695,22.043,21.2798
3.7,22.09,21.0863
3.705,22.137,25.1783
3.71,22.1841,18.7609
3.715,22.2312,19.8416
3.72,22.2784,23.3467
3.725,22.3256,21.3482
3.73,22.3729,22.2079
3.735,22.4202,23.3444
3.74,22.4676,21.2592
3.745,22.515,25.7171
3.75,22.5625,22.793
3.755,22.61,22.6589
3.76,22.6576,20.4251
3.765,22.7052,24.2138
3.77,22.7529,21.0464
3.775,22.8006,23.6719
3.78,22.8484,21.4255
3.785,22.8962,23.2259
3.79,22.9441,24.2529
3.795,22.992,21.3207
3.8,23.04,24.1089
3.805,23.088,22.1912
3.81,23.1361,21.7061
3.815,23.1842,21.4294
3.82,23.2324,24.0278
3.825,23.2806,25.4556
3.83,23.3289,26.8014
3.835,23.3772,22.7256
3.84,23.4256,21.655
3.845,23.474,23.086
3.85,23.5225,20.4338
3.855,23.571,22.8007
3.86,23.6196,25.0702
3.865,23.6682,27.9526
3.87,23.7169,19.566
3.875,23.7656,23.0033
3.88,23.8144,22.9125
3.885,23.8632,25.3042
3.89,23.9121,25.3509
3.895,23.961,24.7509
3.9,24.01,24.2691
3.905,24.059,21.3949
3.91,24.1081,22.2713
3.915,24.1572,25.7207
3.92,24.2064,25.5412
3.925,24.2556,23.1695
3.93,24.3049,19.8738
3.935,24.3542,23.9781
3.94,24.4036,23.3956
3.945,24.453,22.6729
3.95,24.5025,26.8785
3.955,24.552,25.2137
3.96,24.6016,25.3836
3.965,24.6512,21.9024
3.97,24.7009,23.7546
3.975,24.7506,23.0548
3.98,24.8004,24.0895
3.985,24.8502,24.6494
3.99,24.9001,23.2437
3.995,24.95,25.8983
4,25,28.618
4.005,25.05,26.3032
4.01,25.1001,22.6408
4.015,25.1502,24.8509
4.02,25.2004,29.1025
4.025,25.2506,28.5254
4.03,25.3009,25.4683
4.035,25.3512,28.8848
4.04,25.4016,30.443
4.045,25.452,23.9591
4.05,25.5025,23.7454
4.055,25.553,28.1139
4.06,25.6036,23.2921
4.065,25.6542,25.0319
4.07,25.7049,27.6286
4.075,25.7556,24.7947
4.08,25.8064,24.4506
4.085,25.8572,25.677
4.09,25.9081,23.5551
4.095,25.959,27.1253
4.1,26.01,23.9861
4.105,26.061,28.9352
4.11,26.1121,26.4833
4.115,26.1632,25.7173
4.12,26.2144,29.6251
4.125,26.2656,26.8596
4.13,26.3169,29.9126
4.135,26.3682,27.232
4.14,26.4196,28.3554
4.145,26.471,28.5544
4.15,26.5225,24.1678
4.155,26.574,25.6952
4.16,26.6256,28.8023
4.165,26.6772,24.5481
4.17,26.7289,24.0665
4.175,26.7806,26.6998
4.18,26.8324,27.16
4.185,26.8842,23.737
4.19,26.9361,29.4725
4.195,26.988,24.6484
4.2,27.04,29.4619
4.205,27.092,27.822
4.21,27.1441,26.1281
4.215,27.1962,26.6274
4.22,27.2484,28.5414
4.225,27.3006,28.5275
4.23,27.3529,27.3948
4.235,27.4052,27.2459
4.24,27.4576,25.2238
4.245,27.51,25.1687
4.25,27.5625,28.7403
4.255,27.615,29.1766
4.26,27.6676,26.8917
4.265,27.7202,26.1574
4.27,27.7729,29.6231
4.275,27.8256,28.3937
4.28,27.8784,30.2877
4.285,27.9312,26.9554
4.29,27.9841,26.9084
4.295,28.037,28.4011
4.3,28.09,24.6545
4.305,28.143,30.0142
4.31,28.1961,26.871
4.315,28.2492,27.2809
4.32,28.3024,27.5596
4.325,28.3556,28.7283
4.33,28.4089,27.2611
4.335,28.4622,27.0869
4.34,28.5156,27.4121
4.345,28.569,26.3902
4.35,28.6225,29.7233
4.355,28.676,29.0923
4.36,28.7296,29.9616
4.365,28.7832,31.115
4.37,28.8369,27.6971
4.375,28.8906,27.3939
4.38,28.9444,28.9141
4.385,28.9982,28.1113
4.39,29.0521,28.5472
4.395,29.106,29.7111
4.4,29.16,30.4259
4.405,29.214,28.1222
4.41,29.2681,26.6204
4.415,29.3222,29.6874
4.42,29.3764,28.7499
4.425,29.4306,30.5489
4.43,29.4849,32.1767
4.435,29.5392,27.4743
4.44,29.5936,25.7869
4.445,29.648,31.4549
4.45,29.7025,27.7086
4.455,29.757,27.4131
4.46,29.8116,30.8453
4.465,29.8662,30.2532
4.47,29.9209,28.6274
4.475,29.9756,31.9583
4.48,30.0304,29.1908
4.485,30.0852,29.7479
4.49,30.1401,30.2861
4.495,30.195,27.3904
4.5,30.25,34.7048
4.505,30.305,32.0187
4.51,30.3601,29.4207
4.515,30.4152,29.532
4.52,30.4704,30.1402
4.525,30.5256,31.9054
4.53,30.5809,31.6903
4.535,30.6362,29.5166
4.54,30.6916,31.2387
4.545,30.747,33.2482
4.55,30.8025,32.4099
4.555,30.858,33.3152
4.56,30.9136,28.2821
4.565,30.9692,31.0245
4.57,31.0249,30.3604
4.575,31.0806,27.6829
4.58,31.1364,36.1774
4.585,31.1922,32.0161
4.59,31.2481,29.657
4.595,31.304,33.8144
4.6,31.36,31.643
4.605,31.416,31.0355
4.61,31.4721,29.4801
4.615,31.5282,30.8651
4.62,31.5844,32.8247
4.625,31.6406,34.9649
4.63,31.6969,31.3512
4.635,31.7532,30.5408
4.64,31.8096,32.5208
4.645,31.866,30.0294
4.65,31.9225,29.3851
4.655,31.979,34.6314
4.66,32.0356,30.1938
4.665,32.0922,32.0167
4.67,32.1489,31.6977
4.675,32.2056,30.1002
4.68,32.2624,33.1808
4.685,32.3192,29.1387
4.69,32.3761,31.592
4.695,32.433,31.7231
4.7,32.49,30.8171
4.705,32.547,32.9648
4.71,32.6041,33.8762
4.715,32.6612,32.1832
4.72,32.7184,33.4806
4.725,32.7756,35.4116
4.73,32.8329,32.9774
4.735,32.8902,35.6308
4.74,32.9476,30.6644
4.745,33.005,36.1174
4.75,33.0625,33.5898
4.755,33.12,30.4176
4.76,33.1776,31.079
4.765,33.2352,35.0293
4.77,33.2929,31.4488
4.775,33.3506,31.8857
4.78,33.4084,29.5923
4.785,33.4662,33.6209
4.79,33.5241,34.6131
4.795,33.582,35.4536
4.8,33.64,32.4742
4.805,33.698,32.7505
4.81,33.7561,32.7498
4.815,33.8142,34.2937
4.82,33.8724,33.1839
4.825,33.9306,32.9651
4.83,33.9889,33.2701
4.835,34.0472,36.0042
4.84,34.1056,35.3649
4.845,34.164,32.1793
4.85,34.2225,32.8719
4.855,34.281,33.1502
4.86,34.3396,32.4162
4.865,34.3982,33.3424
4.87,34.4569,35.5339
4.875,34.5156,34.8694
4.88,34.5744,33.9669
4.885,34.6332,37.5839
4.89,34.6921,33.9486
4.895,34.751,33.0299
4.9,34.81,37.5754
4.905,34.869,33.2285
4.91,34.9281,35.8924
4.915,34.9872,35.7069
4.92,35.0464,38.6994
4.925,35.1056,33.2335
4.93,35.1649,34.1743
4.935,35.2242,39.8037
4.94,35.2836,33.7643
4.945,35.343,37.0779
4.95,35.4025,35.6719
4.955,35.462,33.7833
4.96,35.5216,33.9517
4.965,35.5812,34.717
4.97,35.6409,37.5538
4.975,35.7006,37.3664
4.98,35.7604,36.1203
4.985,35.8202,35.0002
4.99,35.8801,35.818
4.995,35.94,35.0631
5,36,33.2554
5.005,36.06,35.2387
5.01,36.1201,35.326
5.015,36.1802,37.026
5.02,36.2404,35.9647
5.025,36.3006,38.9665
5.03,36.3609,33.1189
5.035,36.4212,34.4564
5.04,36.4816,36.528
5.045,36.542,38.3127
5.05,36.6025,29.1042
5.055,36.663,39.1121
5.06,36.7236,37.7101
5.065,36.7842,36.2361
5.07,36.8449,33.0459
